07 19 2 11 0xCCCCCC 
08 18 2 11 0xCCCCCC 
09 17 2 11 0xCCCCCC 
10 13 2 11 0x999999 
11 4 2 11 0x999999 
12 1 2 11 0x999999 
13 0 2 11 0x999999 13.1
14 0 2 11 0x999999 13.1
15 5 2 11 0x999999 
16 12 2 11 0x999999 
17 17 2 11 0x666666 
18 21 2 11 0x000000 
19 24 2 11 0x000000 37.1
20 24 2 11 0x000000 37.1
21 23 2 11 0x000000 
22 22 2 11 0x000000 
23 19 2 11 0x666666 
