14 3 2 11 0xCCCCCC 
15 6 2 11 0xCCCCCC 
16 10 2 11 0xCCCCCC 
17 13 2 11 0x999999 
18 16 2 11 0x999999 
19 32 2 11 0x000000 
20 56 2 11 0x000000 
21 57 2 11 0x000000 69.6
22 33 2 11 0x000000 
23 20 2 11 0x666666 
00 18 2 11 0x666666 
01 16 2 11 0x999999 
02 15 2 11 0x999999 
03 14 2 11 0x999999 
04 14 2 11 0x999999 
05 14 2 11 0x999999 
06 17 2 11 0x666666 
07 15 2 11 0x999999 
08 14 2 11 0x999999 
09 13 2 11 0x999999 
10 10 2 11 0x999999 
11 4 2 11 0x999999 
12 2 2 11 0x999999 14.9
13 2 2 11 0x999999 14.7
14 2 2 11 0x999999 15.3
15 7 2 11 0x999999 
16 12 2 11 0x999999 
17 14 2 11 0x999999 
18 15 2 11 0x999999 
19 20 2 11 0x666666 
20 25 2 11 0x666666 
21 23 2 11 0x666666 
22 19 2 11 0x666666 
23 17 2 11 0x999999 
