09 13 2 11 0xCCCCCC 
10 10 2 11 0xCCCCCC 
11 4 2 11 0xCCCCCC 
12 2 2 11 0x999999 14.9
13 2 2 11 0x999999 14.7
14 2 2 11 0x999999 15.3
15 7 2 11 0x999999 
16 12 2 11 0x999999 
17 14 2 11 0x999999 
18 15 2 11 0x999999 
19 20 2 11 0x666666 
20 25 2 11 0x666666 38.4
21 23 2 11 0x666666 
22 19 2 11 0x666666 
23 17 2 11 0x999999 
