14 0 0xCCCCCC 
15 2 0xCCCCCC 
16 7 0xCCCCCC 
17 12 0x666666 12
18 16 0x000000 
19 17 0x000000 
20 18 0x000000 
21 17 0x000000 
22 16 0x000000 
23 15 0x666666 
00 15 0x666666 
01 13 0x666666 
02 13 0x666666 
03 13 0x666666 
04 13 0x666666 
05 15 0x666666 
06 16 0x000000 
07 17 0x000000 
08 21 0x000000 21
09 19 0x000000 
10 17 0x000000 
11 15 0x666666 
12 13 0x666666 
13 13 0x666666 
14 13 0x666666 
15 15 0x666666 
16 13 0x666666 
17 16 0x000000 
18 17 0x000000 
19 19 0x000000 
20 18 0x000000 
21 17 0x000000 
22 16 0x000000 
23 15 0x666666 
